transaction_id,customer_name,customer_email,transaction_date,transaction_time,amount,transaction_type,merchant,location,starting_balance,ending_balance,is_fraud,day_of_week,hour,amount_category
TXN-009728,Kristi Gonzalez,davidowens@example.org,2026-07-02,13:10:45,50.13,TRANSFER,"Dennis, Hammond and Johnston",Lovemouth,1832.23,1782.1,0,Thursday,13,Small
TXN-009729,Paul Rosario,keith65@example.net,2026-05-12,04:12:24,39.19,TRANSFER,"Murray, Harmon and Brown",New Carlosborough,5673.21,5634.02,0,Tuesday,4,Micro
TXN-009730,Jimmy Mathis,brandonbrown@example.com,2026-04-29,01:56:16,294.98,DEPOSIT,Lee Group,Annettemouth,22421.53,22716.51,0,Wednesday,1,Medium
TXN-009731,Rita Lane,agomez@example.org,2026-05-17,00:22:10,64.12,WITHDRAWAL,Jefferson-Hall,Kevinfort,4619.07,4554.95,0,Sunday,0,Small
TXN-009732,Michael Sloan,harrisonkathryn@example.com,2026-05-14,19:13:13,140.56,PURCHASE,"Martinez, Lee and Hopkins",Lake Sarahchester,7569.51,7428.95,0,Thursday,19,Small
TXN-009733,Robert Hall,umendez@example.org,2026-07-04,06:17:05,37.41,TRANSFER,Gray Inc,Zimmermanbury,45746.49,45709.079999999994,0,Saturday,6,Micro
TXN-009734,Jason Aguilar,danielthompson@example.org,2026-05-09,02:58:10,227.36,PAYMENT,Collins-Smith,West Stephanieshire,12443.75,12671.11,0,Saturday,2,Medium
TXN-009735,Bonnie Collins,garciaedwin@example.com,2026-07-13,01:16:00,299.9,DEPOSIT,Macdonald-Anderson,Benjaminhaven,6642.24,6942.139999999999,0,Monday,1,Medium
TXN-009736,Brenda Weber,timothy81@example.org,2026-05-29,17:02:29,32.22,PAYMENT,"Garcia, Hoffman and Choi",Gonzalezmouth,2420.04,2452.2599999999998,0,Friday,17,Micro
TXN-009737,Ashley Day,erikhale@example.com,2026-05-31,06:44:30,17.27,PURCHASE,Hurley-Shaw,Kylefurt,5555.86,5538.589999999999,0,Sunday,6,Micro
TXN-009738,William Munoz,laura77@example.net,2026-05-20,13:55:06,76.0,WITHDRAWAL,Rose and Sons,Reillyport,2805.16,2729.16,0,Wednesday,13,Small
TXN-009739,Elizabeth Weaver,joyce21@example.com,2026-07-12,02:17:18,300.07,TRANSFER,Williams-Gamble,Port Laura,1501.93,1201.8600000000001,0,Sunday,2,Medium
TXN-009740,Christine Hall,steeletimothy@example.org,2026-06-29,12:35:19,69.96,WITHDRAWAL,Mcknight Ltd,New Russelltown,3080.85,3010.89,0,Monday,12,Small
TXN-009741,Brian Rivera,wesley28@example.org,2026-04-28,19:50:16,14.3,PAYMENT,Sutton LLC,Jonathanview,2000.0,2014.3,0,Tuesday,19,Micro
TXN-009742,Anna Mcmillan,scott42@example.com,2026-06-25,15:46:26,7.49,TRANSFER,"Sanders, Williams and Smith",Lake Christinafort,1238.58,1231.09,0,Thursday,15,Micro
TXN-009743,Jason Ramirez,hallcandace@example.com,2026-05-26,05:33:15,211.7,PURCHASE,Espinoza LLC,Smithland,5830.74,5619.04,0,Tuesday,5,Medium
TXN-009744,Brian Houston,psimpson@example.com,2026-06-17,01:25:27,49.66,DEPOSIT,Navarro PLC,Cohenmouth,3169.08,3218.74,0,Wednesday,1,Micro
TXN-009745,Janice Martinez,lmorrison@example.com,2026-07-08,05:46:16,30.72,WITHDRAWAL,Soto LLC,New Kennethtown,2970.5,2939.78,0,Wednesday,5,Micro
TXN-009746,Rebecca Anderson,wwoods@example.org,2026-04-24,11:58:35,1686.35,WITHDRAWAL,Horn-Gaines,Tylerborough,47510.31,45823.96,0,Friday,11,Large
TXN-009747,Douglas Smith,hmartin@example.net,2026-06-24,18:26:31,94.88,PURCHASE,"Romero, Reynolds and Chan",Elliottburgh,3790.36,3695.48,0,Wednesday,18,Small
TXN-009748,Donald Johnson,rhernandez@example.com,2026-06-09,17:37:36,33.8,WITHDRAWAL,Johnson-Wilkerson,South Bernard,895.44,861.6400000000001,0,Tuesday,17,Micro
TXN-009749,Dana Evans,patricia68@example.org,2026-07-10,21:54:59,129.31,TRANSFER,"Fisher, Lopez and Duncan",Waltersville,1356.5,1227.19,0,Friday,21,Small
TXN-009750,Barbara Ramos,dwright@example.org,2026-05-24,18:54:09,222.33,WITHDRAWAL,Logan Ltd,Kyleville,31398.91,31176.579999999998,0,Sunday,18,Medium
TXN-009751,James Sawyer,lhernandez@example.org,2026-06-15,08:52:32,125.54,TRANSFER,"Boyd, Frost and Holland",Port Annbury,3472.42,3346.88,0,Monday,8,Small
TXN-009752,Jessica Hicks,lgibson@example.net,2026-05-28,09:48:58,16.76,PAYMENT,Miller and Sons,East Alexandra,9149.14,9165.9,0,Thursday,9,Micro
TXN-009753,Christopher Pearson,stanleyjimmy@example.com,2026-05-31,06:13:26,28.68,WITHDRAWAL,Johnson-Singleton,Lake Gregorybury,1592.38,1563.7,0,Sunday,6,Micro
TXN-009754,Julian Lewis,julie94@example.net,2026-06-12,06:11:56,235.0,WITHDRAWAL,"Wilson, Palmer and Nelson",East Shane,13969.58,13734.58,0,Friday,6,Medium
TXN-009755,Lawrence Miranda,rcoleman@example.com,2026-07-15,09:46:43,56.46,WITHDRAWAL,Little Group,Lynchville,1614.25,1557.79,0,Wednesday,9,Small
TXN-009756,Joseph Allen,james98@example.org,2026-06-08,06:07:38,44.73,TRANSFER,"Leonard, Jones and Day",South Richard,494.34,449.60999999999996,0,Monday,6,Micro
TXN-009757,Christopher Fernandez,troyday@example.net,2026-06-14,07:17:45,47.71,TRANSFER,Nguyen-Mcguire,Geraldberg,265.15,217.43999999999997,0,Sunday,7,Micro
TXN-009758,Kelly Johnson,kkelley@example.net,2026-07-04,00:21:26,178.23,TRANSFER,Barry-Vaughn,Kathleenmouth,5387.22,5208.990000000001,0,Saturday,0,Small
TXN-009759,Megan Espinoza,ashleyaguirre@example.com,2026-06-20,03:25:36,157.67,TRANSFER,FRAUD_Thomas-Rowe,East Kimberly,712.23,554.5600000000001,1,Saturday,3,Small
TXN-009760,Tanner Parker,campbellalbert@example.net,2026-07-01,18:54:01,27.25,TRANSFER,Mendez Group,Jonesstad,3230.11,3202.86,0,Wednesday,18,Micro
TXN-009761,Joann Thompson,harry34@example.org,2026-07-07,03:07:31,95.98,PURCHASE,Jordan-Vaughn,Lake Sandra,2390.11,2294.13,0,Tuesday,3,Small
TXN-009762,Herbert Kline,james65@example.org,2026-04-24,22:32:30,67.39,TRANSFER,Lucas Group,North Elizabethview,38799.54,38732.15,0,Friday,22,Small
TXN-009763,Michael Solis,angelamiller@example.net,2026-07-04,05:50:57,137.83,DEPOSIT,Thomas-Patton,North Tylerstad,57297.8,57435.630000000005,0,Saturday,5,Small
TXN-009764,Carrie Martinez,stephen53@example.org,2026-06-01,19:57:06,320.21,PURCHASE,Zavala-Parrish,Lambmouth,38365.21,38045.0,0,Monday,19,Medium
TXN-009765,Savannah Williamson,melissakline@example.net,2026-04-29,01:59:12,30.74,PURCHASE,"Swanson, Vasquez and Mendez",Vazquezmouth,7257.25,7226.51,0,Wednesday,1,Micro
TXN-009766,Mary Howard,sanchezshawn@example.net,2026-06-13,08:42:53,58.45,DEPOSIT,"Cabrera, Ross and Alvarez",Lake Marissaburgh,245.9,304.35,0,Saturday,8,Small
TXN-009767,Justin Weeks,amandasmith@example.org,2026-05-27,13:02:38,401.82,WITHDRAWAL,Quinn Ltd,West Julieborough,1918.81,1516.99,0,Wednesday,13,Medium
TXN-009768,Sean Madden,elizabeth59@example.org,2026-05-26,10:56:50,31.34,PURCHASE,Edwards-Hill,South Jacobbury,1600.63,1569.2900000000002,0,Tuesday,10,Micro
TXN-009769,Tracy Wright,burnstimothy@example.org,2026-06-30,07:39:50,40.6,DEPOSIT,Rivera-Simon,Jillhaven,1053.06,1093.6599999999999,0,Tuesday,7,Micro
TXN-009770,Mr. Robert Dunn,lewisjennifer@example.org,2026-06-07,16:51:59,72.12,DEPOSIT,"Cook, Fletcher and Gonzalez",South Sean,39983.53,40055.65,0,Sunday,16,Small
TXN-009771,Lawrence Dawson,jameswatts@example.com,2026-06-13,03:42:57,46.23,WITHDRAWAL,Cochran Ltd,South Christinechester,35914.84,35868.60999999999,0,Saturday,3,Micro
TXN-009772,Glenn Hernandez,bettysmith@example.org,2026-06-29,10:53:21,210.36,WITHDRAWAL,Johnson-Jones,East Bryanland,5401.37,5191.01,0,Monday,10,Medium
TXN-009773,James Gonzalez,elizabeth71@example.com,2026-04-21,14:33:45,190.21,PURCHASE,Williams-Robles,Lindseymouth,3042.65,2852.44,0,Tuesday,14,Small
TXN-009774,Dustin Yang,megan51@example.org,2026-07-09,10:05:17,325.72,WITHDRAWAL,Barr-Rodriguez,Port Dakotaburgh,6977.67,6651.95,0,Thursday,10,Medium
TXN-009775,Douglas Miller,ebarker@example.net,2026-05-11,19:01:58,17.04,PURCHASE,Hamilton-Jackson,Toddton,4648.86,4631.82,0,Monday,19,Micro
TXN-009776,Nicole Patterson,aaron09@example.com,2026-06-01,05:51:26,197.15,TRANSFER,Clarke Group,Jacobstad,1932.36,1735.2099999999998,0,Monday,5,Small
TXN-009777,Jessica Simmons,nicholasford@example.org,2026-07-10,21:29:32,102.13,PAYMENT,"Sanchez, Chambers and Horton",West Laura,1188.82,1290.9499999999998,0,Friday,21,Small
TXN-009778,Zachary Jackson,angeladiaz@example.org,2026-05-26,02:34:47,22.7,WITHDRAWAL,May-Young,East Michelle,291.32,268.62,0,Tuesday,2,Micro
TXN-009779,Diane Marshall,brian17@example.com,2026-07-09,23:06:35,19.35,TRANSFER,Burch PLC,Lake Robert,8132.04,8112.69,0,Thursday,23,Micro
TXN-009780,Justin Spence,anthony50@example.com,2026-05-07,05:55:25,7.46,TRANSFER,Smith-Ruiz,Rachelshire,1096.94,1089.48,0,Thursday,5,Micro
TXN-009781,Victor Parker,james57@example.org,2026-05-25,15:12:56,41.86,TRANSFER,Johnson-Williamson,New Carly,1952.29,1910.43,0,Monday,15,Micro
TXN-009782,Louis Foster,vmcgee@example.net,2026-05-06,15:16:08,14.06,PAYMENT,Bowen-Hickman,Leestad,5463.43,5477.490000000001,0,Wednesday,15,Micro
TXN-009783,Elizabeth Griffin,poncejeremy@example.net,2026-05-28,12:45:27,25.2,PURCHASE,Peterson Ltd,Michaelport,16294.91,16269.71,0,Thursday,12,Micro
TXN-009784,Kristina Kirby,tanya50@example.org,2026-05-23,09:10:12,48.34,PAYMENT,Hart-Davis,South Jerrychester,2582.67,2631.01,0,Saturday,9,Micro
TXN-009785,Mr. John Evans,markbriggs@example.org,2026-07-06,09:22:31,90.36,PURCHASE,Stevens-Green,Johnmouth,4299.96,4209.6,0,Monday,9,Small
TXN-009786,Kelly Foster,christianbrown@example.net,2026-04-23,19:03:45,93.41,TRANSFER,Wright Ltd,South Rachel,1570.79,1477.3799999999999,0,Thursday,19,Small
TXN-009787,Lisa Hanson,gentrychristina@example.org,2026-05-26,20:23:41,126.86,TRANSFER,Butler-Garcia,Matthewstad,5998.24,5871.38,0,Tuesday,20,Small
TXN-009788,Samuel Bryant,richardsonlisa@example.org,2026-06-15,22:24:03,41.88,WITHDRAWAL,Haynes PLC,Jasonland,5650.8,5608.92,0,Monday,22,Micro
TXN-009789,Robert Cross,rhiggins@example.net,2026-05-01,04:24:29,296.4,DEPOSIT,Owens-Morgan,Port Aaronport,8594.19,8890.59,0,Friday,4,Medium
TXN-009790,Kim Stevens,gsmith@example.com,2026-07-03,01:39:04,228.69,WITHDRAWAL,"Pitts, Horton and Gilbert",South Kevin,3857.91,3629.22,0,Friday,1,Medium
TXN-009791,Robert George,rosslouis@example.com,2026-06-26,02:45:40,35.3,PAYMENT,Foster Inc,Weaverfort,884.95,920.25,0,Friday,2,Micro
TXN-009792,Paul Bishop,sarahdawson@example.com,2026-05-22,20:37:26,123.95,PURCHASE,Frederick Group,Jamesmouth,12260.59,12136.64,0,Friday,20,Small
TXN-009793,Kevin Cervantes,ylee@example.org,2026-05-23,01:03:49,1459.59,DEPOSIT,"Johnston, Moore and Holland",Leeville,13000.37,14459.960000000001,0,Saturday,1,Large
TXN-009794,Ashley Jones,wreyes@example.com,2026-06-08,10:00:10,27.93,DEPOSIT,Roberts and Sons,South Karentown,943.02,970.9499999999999,0,Monday,10,Micro
TXN-009795,Brittany Gross,michellerandolph@example.com,2026-05-23,08:50:41,878.76,WITHDRAWAL,Welch PLC,Andrewton,2161.2,1282.4399999999998,0,Saturday,8,Medium
TXN-009796,Candice Estrada,davidanderson@example.org,2026-07-13,13:44:38,94.4,PAYMENT,"Stevens, Lawrence and Strong",Lake Timothychester,705.83,800.23,0,Monday,13,Small
TXN-009797,Danielle Cruz,erikbaker@example.net,2026-06-14,22:29:23,430.57,PAYMENT,"Johnson, Whitehead and Wright",Scottfurt,6313.84,6744.41,0,Sunday,22,Medium
TXN-009798,Charles Smith,kathleen18@example.net,2026-05-27,06:30:48,41.49,TRANSFER,Hernandez-Hines,Karaview,671.33,629.84,0,Wednesday,6,Micro
TXN-009799,Teresa Lloyd,jonathan96@example.org,2026-06-27,04:18:29,122.39,PURCHASE,Hill-Hanson,West Cheryl,3185.32,3062.9300000000003,0,Saturday,4,Small
TXN-009800,Christine Chavez,stanley27@example.net,2026-06-22,14:30:17,206.87,PAYMENT,Allen-Warren,Davidshire,6771.33,6978.2,0,Monday,14,Medium
TXN-009801,Haley Tran,crush@example.org,2026-05-06,20:37:48,69.1,DEPOSIT,Lopez Ltd,Morganfurt,1318.56,1387.6599999999999,0,Wednesday,20,Small
TXN-009802,Brenda Burnett,mespinoza@example.org,2026-07-09,14:18:37,76.71,DEPOSIT,Avila and Sons,Kristinstad,1305.03,1381.74,0,Thursday,14,Small
TXN-009803,Brian Collins,bentleythomas@example.net,2026-06-19,11:38:11,79.03,WITHDRAWAL,Johnson-Campbell,Ibarraberg,3055.39,2976.3599999999997,0,Friday,11,Small
TXN-009804,Kimberly Anderson,ashley91@example.net,2026-04-27,11:59:58,36.67,PURCHASE,Castro Inc,North Stephanietown,7677.27,7640.6,0,Monday,11,Micro
TXN-009805,John Hill,jeffrey63@example.org,2026-04-19,22:55:47,62.15,WITHDRAWAL,"Flynn, Rivera and Price",Reneehaven,843.17,781.02,0,Sunday,22,Small
TXN-009806,Adam Snyder,hendrixmicheal@example.org,2026-06-28,03:36:18,63.33,PAYMENT,"Macdonald, Collins and Wilson",Muellerville,4287.19,4350.5199999999995,0,Sunday,3,Small
TXN-009807,Cynthia Rodriguez,howardmelissa@example.net,2026-06-11,09:09:16,97.81,WITHDRAWAL,"Lewis, Pineda and Pena",Lake Sherry,5614.89,5517.08,0,Thursday,9,Small
TXN-009808,Patricia Dean,umartin@example.com,2026-05-02,19:28:18,221.04,PAYMENT,Gonzales Group,Kennedymouth,21108.06,21329.100000000002,0,Saturday,19,Medium
TXN-009809,Adam Beard,sabrina40@example.net,2026-07-07,13:27:02,119.76,WITHDRAWAL,Palmer LLC,Marystad,599.38,479.62,0,Tuesday,13,Small
TXN-009810,Andrew Jackson,tricia66@example.net,2026-06-27,08:20:02,68.78,TRANSFER,Aguilar-Saunders,Sandyview,660.85,592.07,0,Saturday,8,Small
TXN-009811,Michele Phillips,adamsronnie@example.com,2026-07-13,19:02:29,491.2,DEPOSIT,Conway Group,Lesliechester,58753.22,59244.42,0,Monday,19,Medium
TXN-009812,James Smith,james83@example.net,2026-06-26,21:54:11,172.49,TRANSFER,Knight-Thompson,Moniquechester,10804.18,10631.69,0,Friday,21,Small
TXN-009813,Christopher Thomas,isanders@example.com,2026-05-10,12:12:41,115.69,PURCHASE,"Bush, Allen and Foster",North Nancyport,5162.02,5046.330000000001,0,Sunday,12,Small
TXN-009814,Randall Gray,cherylsullivan@example.com,2026-05-17,17:41:57,18.22,PURCHASE,Cruz and Sons,Port Paulhaven,2668.05,2649.8300000000004,0,Sunday,17,Micro
TXN-009815,Kathleen Cunningham,jacksonjustin@example.com,2026-05-31,21:56:31,37.29,PURCHASE,Greene Inc,Lake Meganville,4546.14,4508.85,0,Sunday,21,Micro
TXN-009816,Ann Bishop,chris29@example.net,2026-04-17,17:44:09,84.81,PURCHASE,Jones-Richardson,Smithchester,55283.68,55198.87,0,Friday,17,Small
TXN-009817,Amber Thompson,jamiehamilton@example.net,2026-05-01,16:45:02,225.12,PAYMENT,Pena Ltd,Chaseshire,4567.71,4792.83,0,Friday,16,Medium
TXN-009818,Jordan Case,erojas@example.org,2026-06-20,14:50:32,68.93,WITHDRAWAL,Rogers Ltd,Shawhaven,36828.68,36759.75,0,Saturday,14,Small
TXN-009819,Preston Brown,frank65@example.com,2026-06-27,22:32:19,87.36,PAYMENT,Lin-Clark,Lake Tony,4902.55,4989.91,0,Saturday,22,Small
TXN-009820,Vincent Miller,jenniferpage@example.com,2026-07-11,13:29:11,93.9,PAYMENT,"Perez, Mosley and Thompson",Williamsonmouth,1625.82,1719.72,0,Saturday,13,Small
TXN-009821,Lauren Ferguson,hbailey@example.org,2026-07-08,00:58:45,93.36,PURCHASE,Howard LLC,South John,157.13,63.769999999999996,0,Wednesday,0,Small
TXN-009822,Keith Durham,qperez@example.com,2026-06-19,07:15:46,19.15,PURCHASE,Everett Group,Morseview,5036.39,5017.240000000001,0,Friday,7,Micro
TXN-009823,George Middleton,kellyrandall@example.com,2026-06-07,13:36:55,431.9,DEPOSIT,"Riley, Rodgers and Duncan",North Jamesberg,5025.76,5457.66,0,Sunday,13,Medium
TXN-009824,Holly Kelly,brenda46@example.net,2026-06-29,04:11:05,43.8,PURCHASE,"Rios, Simmons and Jimenez",South Samantha,342.31,298.51,0,Monday,4,Micro
TXN-009825,Paul Shepherd,melissaadams@example.com,2026-05-18,00:24:50,197.26,TRANSFER,Wilkerson LLC,Brianhaven,1273.1,1075.84,0,Monday,0,Small
TXN-009826,Amanda Keith PhD,xmartinez@example.org,2026-06-14,20:45:50,171.27,WITHDRAWAL,"Rodriguez, Estrada and Anthony",Hallmouth,5349.71,5178.44,0,Sunday,20,Small
TXN-009827,Steven Bell,esparzamichele@example.org,2026-06-03,15:41:22,145.23,PAYMENT,"Cardenas, Sellers and Long",North Samuel,3135.06,3280.29,0,Wednesday,15,Small
TXN-009828,Nicole Roberts,jessicarobinson@example.org,2026-05-02,13:04:03,132.11,WITHDRAWAL,"Cochran, Roth and Kirby",East Timothy,2491.94,2359.83,0,Saturday,13,Small
TXN-009829,Anthony Martinez,bfisher@example.net,2026-04-17,01:01:52,47.69,WITHDRAWAL,"Gibson, Frazier and Riddle",Nicholasfurt,702.57,654.8800000000001,0,Friday,1,Micro
TXN-009830,Andrea Mcdaniel,james72@example.net,2026-06-25,19:51:37,8.29,PURCHASE,Richards Ltd,Port Michaelfort,2271.82,2263.53,0,Thursday,19,Micro
TXN-009831,Amanda Curry,lsnow@example.org,2026-04-19,01:27:18,411.32,TRANSFER,"Lawson, Robertson and Wang",Gonzalesport,8911.7,8500.380000000001,0,Sunday,1,Medium
TXN-009832,John Powell,ygarcia@example.com,2026-05-16,06:51:52,113.04,DEPOSIT,Mills Group,Jodiland,991.28,1104.32,0,Saturday,6,Small
TXN-009833,Richard Robinson,evansdeanna@example.net,2026-07-12,03:49:47,244.04,WITHDRAWAL,"Fitzgerald, Bell and Blake",Lake Martinfort,2492.49,2248.45,0,Sunday,3,Medium
TXN-009834,Timothy Miller,usullivan@example.net,2026-04-25,09:19:41,434.82,PAYMENT,Lee Ltd,Bairdland,684.28,1119.1,0,Saturday,9,Medium
TXN-009835,Kaitlyn Villegas,elizabethjohnson@example.com,2026-04-27,13:52:00,42.52,TRANSFER,Gibbs-Booth,East Christopher,836.39,793.87,0,Monday,13,Micro
TXN-009836,Christian Holmes,ibarrakelsey@example.net,2026-06-04,19:33:36,20.45,WITHDRAWAL,"Johnson, Miller and Fields",Rodriguezport,731.01,710.56,0,Thursday,19,Micro
TXN-009837,Chad Walker,danielle41@example.org,2026-04-19,06:29:49,99.8,PURCHASE,Patel PLC,Hernandezview,1024.23,924.4300000000001,0,Sunday,6,Small
TXN-009838,Alexandra King,jonespaula@example.net,2026-07-14,17:39:27,1.9,DEPOSIT,Nichols-Harmon,East Amanda,14934.21,14936.109999999999,0,Tuesday,17,Micro
TXN-009839,Joanne Edwards,chase91@example.com,2026-05-31,10:54:48,16.71,WITHDRAWAL,"Gay, Nelson and Smith",South Vanessa,7214.46,7197.75,0,Sunday,10,Micro
TXN-009840,Ashley Gibson,tsingh@example.org,2026-06-16,11:41:31,92.87,DEPOSIT,"Griffin, Valentine and Garcia",Moyerport,71400.43,71493.29999999999,0,Tuesday,11,Small
TXN-009841,Kayla Keller,jessica57@example.net,2026-04-27,19:22:22,243.95,TRANSFER,Martinez-Watkins,West Ronaldshire,1398.41,1154.46,0,Monday,19,Medium
TXN-009842,Joan Richardson,rfrost@example.com,2026-06-20,10:41:45,44.61,PURCHASE,"Little, White and Mercado",Aliciaside,28398.5,28353.89,0,Saturday,10,Micro
TXN-009843,Stacy Tran,holmesernest@example.com,2026-07-10,20:24:58,20.58,TRANSFER,Brown Ltd,South Cody,3969.2,3948.62,0,Friday,20,Micro
TXN-009844,Christopher Cabrera,deankim@example.com,2026-04-21,22:00:41,78.96,WITHDRAWAL,Davis Group,New Alicia,1781.41,1702.45,0,Tuesday,22,Small
TXN-009845,Karen Jackson,fuentesmary@example.com,2026-04-27,23:38:54,128.19,DEPOSIT,"Smith, Mcguire and Lopez",Sabrinashire,3961.35,4089.54,0,Monday,23,Small
TXN-009846,Barbara Dean,pgonzales@example.net,2026-05-27,05:21:44,142.22,PURCHASE,Black-Lang,East Jamie,3671.9,3529.6800000000003,0,Wednesday,5,Small
TXN-009847,Bernard Alvarez,cynthia74@example.net,2026-05-30,11:50:45,136.69,PAYMENT,Martinez-Wright,New Timothyville,3429.08,3565.77,0,Saturday,11,Small
TXN-009848,Mary Miller,cwalker@example.com,2026-06-10,22:03:46,46.55,PAYMENT,"Cuevas, Wilson and Martinez",West Kevin,2998.9,3045.4500000000003,0,Wednesday,22,Micro
TXN-009849,Erin Love,nicholeperry@example.org,2026-04-28,21:54:41,44.06,WITHDRAWAL,FRAUD_Duarte PLC,East Nichole,924.67,880.6099999999999,1,Tuesday,21,Micro
TXN-009850,Kelly Griffin,veronicavillanueva@example.org,2026-06-07,13:26:28,64.32,PURCHASE,Anderson Inc,Smithhaven,2492.06,2427.74,0,Sunday,13,Small
TXN-009851,Melissa Williams,jessicawolfe@example.com,2026-04-19,18:56:36,93.24,PAYMENT,Lamb Inc,Clintonchester,11784.83,11878.07,0,Sunday,18,Small
TXN-009852,Amber Ingram,samuelhunt@example.org,2026-07-11,10:06:19,54.68,PAYMENT,Jones LLC,Sarahbury,4004.92,4059.6,0,Saturday,10,Small
TXN-009853,David Pearson,fergusonwilliam@example.org,2026-04-20,08:34:35,101.29,PURCHASE,Erickson Ltd,Joshuabury,1196.38,1095.0900000000001,0,Monday,8,Small
TXN-009854,William Hernandez,michaelfitzgerald@example.net,2026-05-25,17:05:30,96.91,WITHDRAWAL,Buchanan PLC,Lake Robert,13414.37,13317.460000000001,0,Monday,17,Small
TXN-009855,Sarah Hall,vbennett@example.org,2026-05-21,16:22:55,108.47,DEPOSIT,Vaughn LLC,Lake Connie,4187.57,4296.04,0,Thursday,16,Small
TXN-009856,Joseph Gonzalez,michelle50@example.com,2026-04-27,20:14:24,44.46,PAYMENT,Meza-Owens,South Laura,57141.63,57186.09,0,Monday,20,Micro
TXN-009857,Jared Leblanc,michaellewis@example.com,2026-06-21,17:52:02,47.07,TRANSFER,Clark and Sons,Taylortown,244.28,197.21,0,Sunday,17,Micro
TXN-009858,Rachel Lang,jessicashaw@example.org,2026-05-07,03:00:48,212.76,TRANSFER,"Manning, Stewart and Johnson",Garciashire,2509.34,2296.58,0,Thursday,3,Medium
TXN-009859,Melissa Martinez,sweeneydaniel@example.net,2026-04-20,07:42:39,66.48,PAYMENT,Evans-Harrington,New Kayla,1315.1,1381.58,0,Monday,7,Small
TXN-009860,Paul Crawford,ejohnson@example.org,2026-05-06,18:50:52,585.06,DEPOSIT,Sims-Phillips,Traceyfort,5074.0,5659.0599999999995,0,Wednesday,18,Medium
TXN-009861,Sara Wyatt,joseph94@example.net,2026-07-08,12:36:49,155.98,TRANSFER,White-Lee,Lisamouth,3804.44,3648.46,0,Wednesday,12,Small
TXN-009862,Nathan Scott,trevormalone@example.com,2026-06-03,09:55:16,117.93,DEPOSIT,Aguilar-Jones,Port Rhondaburgh,24292.84,24410.77,0,Wednesday,9,Small
TXN-009863,Michael Burke,marissa72@example.org,2026-06-28,07:53:45,70.05,TRANSFER,Nicholson-Payne,Greentown,335.16,265.11,0,Sunday,7,Small
TXN-009864,Bryan Baker,williamsondiana@example.org,2026-07-14,11:24:29,214.45,WITHDRAWAL,"King, Richard and Henderson",Hudsonhaven,6279.54,6065.09,0,Tuesday,11,Medium
TXN-009865,Regina Wise,longkim@example.org,2026-06-30,23:30:41,100.28,PURCHASE,Erickson Inc,West Jennifer,6039.82,5939.54,0,Tuesday,23,Small
TXN-009866,Catherine Baker,brian91@example.org,2026-06-23,09:29:47,62.13,DEPOSIT,"Smith, Wong and Moore",Jacobberg,3074.93,3137.06,0,Tuesday,9,Small
TXN-009867,Cheryl West,perezsteven@example.net,2026-04-27,17:49:29,78.91,PURCHASE,"Curtis, Morton and Warren",Richardbury,1227.54,1148.6299999999999,0,Monday,17,Small
TXN-009868,Sean Bates,marknunez@example.org,2026-05-02,03:35:37,295.65,PAYMENT,"Johnson, Proctor and Smith",Tonyaview,358.39,654.04,0,Saturday,3,Medium
TXN-009869,Christina Wheeler DDS,thomas71@example.com,2026-05-23,13:10:43,954.21,WITHDRAWAL,"Mccarthy, Craig and Morton",New Andreburgh,11114.92,10160.71,0,Saturday,13,Medium
